given_lat,given_lon,distance,formatted,lat,lon,name,housenumber,street,postcode,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
47.4309,-122.191,16.205101871715087,"19113 113th Way SE, Renton, WA 98055, United States of America",47.431028,-122.191103,,19113,113th Way SE,98055,,Renton,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.401,-122.026,20.556099825695952,"23633 Southeast 221st Street, Maple Valley, WA 98038, United States of America",47.40124375,-122.02623457518379,,23633,Southeast 221st Street,98038,The Highlands of Cedar River,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.404,-122.191,8.740500276226484,"22116 112th Place Southeast, Kent, WA 98031, United States of America",47.4039086,-122.19119786878395,,22116,112th Place Southeast,98031,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3889,-122.482,9.00251184798355,"24599 115th Avenue Southwest, Vashon, WA 98070, United States of America",47.388908,-122.482119,,24599,115th Avenue Southwest,98070,Shawnee,Vashon,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7718,-122.095,26.771640105030933,"19827 183rd Place NE, Woodinville, WA 98077, United States of America",47.771759,-122.094647,,19827,183rd Place NE,98077,,Woodinville,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7067,-122.2,18.10698622943129,"10531 NE 119th Place, Kirkland, WA 98034, United States of America",47.706664,-122.200236,,10531,NE 119th Place,98034,,Kirkland,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.504,-122.227,1.3446658719178,"11005 Rainier Avenue South, Seattle, WA 98178, United States of America",47.503897,-122.22697511259972,,11005,Rainier Avenue South,98178,Bryn Mawr,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7015,-122.164,9.055579274081547,"13221 Northeast 112th Place, Redmond, WA 98052, United States of America",47.7015813939394,-122.16400401010101,,13221,Northeast 112th Place,98052,,Redmond,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5753,-121.95,19.196233030106058,"3707 295th Avenue SE, Fall City, WA 98024, United States of America",47.575321,-121.950254,,3707,295th Avenue SE,98024,,Fall City,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7448,-122.333,10.585469441143994,"2132 North 159th Street, Seattle, WA 98133, United States of America",47.744712,-122.333054,,2132,North 159th Street,98133,Parkwood,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7318,-121.982,6.254811507120514,"14415 267th Court NE, Duvall, WA 98019, United States of America",47.731814,-121.982081,,14415,267th Court NE,98019,,Duvall,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5954,-121.95,20.720396056883736,"29433 SE 15th Place, Fall City, WA 98024, United States of America",47.595448,-121.949733,,29433,SE 15th Place,98024,,Fall City,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6885,-122.337,0,"1713 North 82nd Street, Seattle, WA 98103, United States of America",47.688523700000005,-122.33699150772757,,1713,North 82nd Street,98103,Maple Leaf,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5724,-122.179,8.351327153452932,"12015 SE 42nd Street, Bellevue, WA 98006, United States of America",47.572354,-122.179088,,12015,SE 42nd Street,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5272,-122.169,1.4587237515537494,"12831 Southeast 84th Street, Newcastle, WA 98056, United States of America",47.5271459,-122.16889839346186,,12831,Southeast 84th Street,98056,Olympus,Newcastle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4334,-122.161,8.548429052871393,"13518 Southeast 189th Place, Renton, WA 98058, United States of America",47.433358999999996,-122.16077164552738,,13518,Southeast 189th Place,98058,Boulevard Place,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6073,-122.308,0,"537 19th Avenue, Seattle, WA 98122, United States of America",47.60727525,-122.30796758559038,,537,19th Avenue,98122,Central District,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3592,-122.046,0,"22054 Southeast 271st Street, Maple Valley, WA 98038, United States of America",47.3591853,-122.04599685202157,,22054,Southeast 271st Street,98038,Rock Creek Meadows,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4546,-122.337,0,"16420 3rd Avenue Southwest, Normandy Park, WA 98166, United States of America",47.454499,-122.3370417567757,,16420,3rd Avenue Southwest,98166,Five Corners,Normandy Park,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6408,-122.219,14.222170359995708,"9052 NE 33rd Street, Bellevue, WA 98004, United States of America",47.640834,-122.218817,,9052,NE 33rd Street,98004,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7245,-122.2,7.396755424862271,"10521 Northeast 139th Street, Kirkland, WA 98034, United States of America",47.724421899999996,-122.20017482051281,,10521,Northeast 139th Street,98034,Maple Glen,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4362,-122.178,0,"12152 Southeast 186th Street, Renton, WA 98058, United States of America",47.4361728,-122.17804100672217,,12152,Southeast 186th Street,98058,Benson Hill,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3739,-122.156,6.103190565866076,"25405 139th Avenue Southeast, Kent, WA 98042, United States of America",47.374013399999995,-122.15615156458239,,25405,139th Avenue Southeast,98042,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7205,-122.127,7.298629456800727,"13405 160th Avenue NE, Redmond, WA 98052, United States of America",47.720469,-122.126914,,13405,160th Avenue NE,98052,,Redmond,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6636,-122.33,1.3663677096837026,"4632 Sunnyside Avenue North, Seattle, WA 98103, United States of America",47.66361725,-122.32987431027782,,4632,Sunnyside Avenue North,98103,Wallingford,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4324,-122.197,26.330401093784847,"18941 108th Lane SE, Renton, WA 98055, United States of America",47.432396,-122.19665,,18941,108th Lane SE,98055,,Renton,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7734,-122.224,0,"8625 Northeast 201st Place, Bothell, WA 98011, United States of America",47.773419849999996,-122.22406993971035,,8625,Northeast 201st Place,98011,,Bothell,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.559,-122.164,4.378373961045492,"13203 SE 49th Street, Bellevue, WA 98006, United States of America",47.558968,-122.163966,,13203,SE 49th Street,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.633,-122.041,24.08419058890005,"2533 224th Place NE, Sammamish, WA 98074, United States of America",47.632989,-122.040679,,2533,224th Place NE,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6954,-122.103,0,"17722 Northeast 107th Court, Redmond, WA 98052, United States of America",47.6953673,-122.10290280583003,,17722,Northeast 107th Court,98052,Education Hill,Redmond,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6776,-122.318,0.45595127200593094,"North Towne Manor, 6709 Roosevelt Way Northeast, Seattle, WA 98115, United States of America",47.67749565,-122.3179274571394,North Towne Manor,6709,Roosevelt Way Northeast,98115,Green Lake,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.504,-122.382,10.384565792508084,"11001 39th Avenue Southwest, Seattle, WA 98146, United States of America",47.50399415,-122.38225064842342,,11001,39th Avenue Southwest,98146,Arroyo Heights,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.2613,-122.255,0,"200 5th Avenue Southwest, Pacific, WA 98047, United States of America",47.261258850000004,-122.25491375621951,,200,5th Avenue Southwest,98047,,Pacific,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3417,-122.271,6.1721068637667855,"28970 51st Avenue South, Lakeland North, WA 98001, United States of America",47.341701132352945,-122.27091810294117,,28970,51st Avenue South,98001,,Lakeland North,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6694,-122.275,0,"4816 Pullman Avenue Northeast, Seattle, WA 98105, United States of America",47.66938355,-122.27498202379424,,4816,Pullman Avenue Northeast,98105,Hawthorne Hills,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4056,-121.955,13.237235439704438,"21665 293rd Avenue Southeast, Maple Valley, WA 98038, United States of America",47.405669,-121.9546785,,21665,293rd Avenue Southeast,98038,,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3838,-122.289,1.3975078241877603,"24317 35th Avenue South, Kent, WA 98032, United States of America",47.38382345,-122.28892237526719,,24317,35th Avenue South,98032,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7487,-122.082,19.318756667044152,"16520 191st Place NE, Woodinville, WA 98072, United States of America",47.748718,-122.082257,,16520,191st Place NE,98072,,Woodinville,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5534,-122.078,7.102833413503514,"1750 Pine View Drive NW, Issaquah, WA 98027, United States of America",47.553385,-122.078092,,1750,Pine View Drive NW,98027,,Issaquah,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7355,-122.18,0,"12119 Northeast 149th Street, Kirkland, WA 98034, United States of America",47.73547645,-122.1799687056189,,12119,Northeast 149th Street,98034,,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7206,-122.211,2.3736191178100494,"9767 Northeast 134th Place, Kirkland, WA 98034, United States of America",47.72066735,-122.21095767626346,,9767,Northeast 134th Place,98034,,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7691,-122.262,0,"6149 Northeast 194th Place, Kenmore, WA 98028, United States of America",47.76904055,-122.26207091857142,,6149,Northeast 194th Place,98028,,Kenmore,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7183,-122.258,8.967363764888203,"13130 Holmes Point Drive Northeast, Kirkland, WA 98034, United States of America",47.71832755,-122.25775187405492,,13130,Holmes Point Drive Northeast,98034,Manitou,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7736,-122.214,4.216506038770874,"20021 95th Place Northeast, Bothell, WA 98011, United States of America",47.773624049999995,-122.21387528645062,,20021,95th Place Northeast,98011,,Bothell,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.362,-122.029,2.9224273310097058,"23404 Southeast 267th Place, Maple Valley, WA 98038, United States of America",47.36202385,-122.02887649362691,,23404,Southeast 267th Place,98038,Fernwood Estates,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5698,-122.121,7.570200248515423,"4236 164th Avenue SE, Bellevue, WA 98006, United States of America",47.569756,-122.121077,,4236,164th Avenue SE,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5505,-122.221,6.442103505615477,"8815 SE 58th Street, Mercer Island, WA 98040, United States of America",47.550521,-122.22092,,8815,SE 58th Street,98040,,Mercer Island,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7605,-122.234,0,"7934 Northeast 182nd Place, Kenmore, WA 98028, United States of America",47.760440849999995,-122.23406285150054,,7934,Northeast 182nd Place,98028,,Kenmore,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7356,-122.157,31.59065681952671,"14810 137th Lane NE, Woodinville, WA 98072, United States of America",47.735559,-122.156582,,14810,137th Lane NE,98072,,Woodinville,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3844,-122.438,16.365277097703956,"8166 SW 246th Street, Vashon, WA 98070, United States of America",47.384438,-122.43821,,8166,SW 246th Street,98070,,Vashon,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4904,-122.226,5.795940620988129,"540 Raymond Place Northwest, Renton, WA 98057, United States of America",47.4903353,-122.22617138577294,,540,Raymond Place Northwest,98057,,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3663,-122.089,5.23824200796814,"26222 189th Place Southeast, Covington, WA 98042, United States of America",47.3664305,-122.08894288063063,,26222,189th Place Southeast,98042,Covington Woods,Covington,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5637,-122.123,4.258751926705473,"4564 162nd Lane SE, Bellevue, WA 98006, United States of America",47.563725,-122.122957,,4564,162nd Lane SE,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3759,-122.125,0,"16138 Southeast 252nd Place, Covington, WA 98042, United States of America",47.375853000000006,-122.12508455,,16138,Southeast 252nd Place,98042,Crofton Heights,Covington,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3912,-122.167,29.269047198621333,"23451 130th Avenue SE, Kent, WA 98031, United States of America",47.391337,-122.166668,,23451,130th Avenue SE,98031,,Kent,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3305,-122.371,4.664197302855585,"30304 30th Avenue Southwest, Federal Way, WA 98023, United States of America",47.33036775,-122.37107619156372,,30304,30th Avenue Southwest,98023,Lakota,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7617,-122.357,11.204276690235893,"129 North 183rd Street, Seattle, WA 98133, United States of America",47.761711,-122.357149,,129,North 183rd Street,98133,,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6499,-121.909,7.384867891318313,"32233 East Rutherford Street, Carnation, WA 98014, United States of America",47.649956,-121.908947,,32233,East Rutherford Street,98014,,Carnation,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7311,-122.353,0,"500 North 141st Street, Seattle, WA 98133, United States of America",47.731086399999995,-122.35289671687744,,500,North 141st Street,98133,Bitter Lake,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3701,-122.107,0,"25846 175th Place Southeast, Covington, WA 98042, United States of America",47.370077499999994,-122.10706138652628,,25846,175th Place Southeast,98042,Foxfield,Covington,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4857,-122.318,9.732555707074056,"13120 12th Avenue South, Burien, WA 98168, United States of America",47.4856065,-122.31781545216995,,13120,12th Avenue South,98168,Boulevard Park,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3724,-122.042,1.5674875343298387,"25518 224th Court Southeast, Maple Valley, WA 98038, United States of America",47.37243435,-122.04209840654687,,25518,224th Court Southeast,98038,Crown Pointe Greens,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4855,-122.266,10.898244276078753,"13057 56th Avenue South, Tukwila, WA 98178, United States of America",47.48551945,-122.26576293939488,,13057,56th Avenue South,98178,,Tukwila,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6336,-122.064,3.280838542557291,"20529 NE 27th Place, Sammamish, WA 98074, United States of America",47.633588,-122.06396,,20529,NE 27th Place,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.717,-122.281,4.151334500663964,"12060 Lakeside Avenue Northeast, Seattle, WA 98125, United States of America",47.71707345,-122.28099988459303,,12060,Lakeside Avenue Northeast,98125,Lake City,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6332,-122.066,32.56769352925327,"2525 204th Terrace NE, Sammamish, WA 98074, United States of America",47.633153,-122.065571,,2525,204th Terrace NE,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5906,-122.062,4.425959111746468,"20836 SE 22nd Place, Sammamish, WA 98075, United States of America",47.590601,-122.062059,,20836,SE 22nd Place,98075,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5461,-121.998,3.40634175488228,"2483 NE Julep Street, Issaquah, WA 98029, United States of America",47.546126,-121.997976,,2483,NE Julep Street,98029,,Issaquah,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5674,-122.29,8.606697332737692,"4020 Letitia Avenue South, Seattle, WA 98118, United States of America",47.567517249999995,-122.28985070930133,,4020,Letitia Avenue South,98118,Columbia City,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6943,-122.29,0.15539693027499604,"3511 Northeast 91st Street, Seattle, WA 98115, United States of America",47.69436,-122.29000915040322,,3511,Northeast 91st Street,98115,Wedgwood,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5486,-122.38,0,"5956 38th Avenue Southwest, Seattle, WA 98126, United States of America",47.548541799999995,-122.38013909087998,,5956,38th Avenue Southwest,98126,Delridge,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6658,-122.188,0,"6510 114th Avenue Northeast, Kirkland, WA 98033, United States of America",47.6657545,-122.18795766405464,,6510,114th Avenue Northeast,98033,,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5772,-122.153,5.507725263768764,"3724 140th Avenue Southeast, Bellevue, WA 98006, United States of America",47.57721707692308,-122.15293107692308,,3724,140th Avenue Southeast,98006,Eastgate,Bellevue,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3875,-122.161,0.9812404194016853,"23915 135th Place Southeast, Kent, WA 98042, United States of America",47.38753645,-122.16109155606964,,23915,135th Place Southeast,98042,Kensington Heights,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6344,-122.174,4.1152358497621835,"12410 NE 27th Street, Bellevue, WA 98005, United States of America",47.634369,-122.17403,,12410,NE 27th Street,98005,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5275,-122.391,11.021892835968664,"8444 46th Avenue Southwest, Seattle, WA 98136, United States of America",47.52733035,-122.39113735365538,,8444,46th Avenue Southwest,98136,Fauntleroy,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6179,-122.005,13.8704008582074,"926 250th Avenue NE, Sammamish, WA 98074, United States of America",47.617897,-122.005185,,926,250th Avenue NE,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3078,-122.378,0.8200325193680441,"3520 Southwest 328th Place, Federal Way, WA 98023, United States of America",47.30775235,-122.37788362925943,,3520,Southwest 328th Place,98023,Twin Lakes,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5521,-122.137,10.642502999720081,"5610 153rd Avenue SE, Bellevue, WA 98006, United States of America",47.552049,-122.13712,,5610,153rd Avenue SE,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5158,-122.264,8.827606815540033,"9630 55th Avenue South, Seattle, WA 98118, United States of America",47.51589295,-122.26385985008906,,9630,55th Avenue South,98118,Rainier Beach,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5985,-121.977,15.575274607042768,"1118 271st Avenue SE, Sammamish, WA 98075, United States of America",47.598518,-121.976794,,1118,271st Avenue SE,98075,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5645,-122.082,11.779494520175916,"19256 SE 45th Place, Issaquah, WA 98027, United States of America",47.564529,-122.081849,,19256,SE 45th Place,98027,,Issaquah,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6734,-122.154,6.3408070239827445,"7721 139th Place Northeast, Redmond, WA 98052, United States of America",47.6733987638301,-122.1540846666294,,7721,139th Place Northeast,98052,,Redmond,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4734,-122.186,0,"2470 Southeast 8th Place, Renton, WA 98055, United States of America",47.473415450000005,-122.18599545771355,,2470,Southeast 8th Place,98055,,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3811,-122.087,25.318636082990658,"24622 190th Place Southeast, Kent, WA 98042, United States of America",47.38113905,-122.0874028100946,,24622,190th Place Southeast,98042,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7081,-122.215,7.62020974856347,"9394 Northeast 120th Place, Kirkland, WA 98034, United States of America",47.7080835,-122.21518188209302,,9394,Northeast 120th Place,98034,Juanita,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7193,-122.216,0,"9325 Northeast 133rd Street, Kirkland, WA 98034, United States of America",47.7193315,-122.21597181165106,,9325,Northeast 133rd Street,98034,Finn Hill,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6192,-122.301,5.723388389400058,"106 24th Avenue East, Seattle, WA 98112, United States of America",47.619205,-122.300924,,106,24th Avenue East,98112,Central Area,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5836,-122.387,4.157846722871317,"2215 California Avenue Southwest, Seattle, WA 98116, United States of America",47.5835253,-122.38684950000001,,2215,California Avenue Southwest,98116,West Seattle,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3841,-122.284,9.740099401117703,"3805 South 243rd Street, Kent, WA 98032, United States of America",47.3842226,-122.28408853366896,,3805,South 243rd Street,98032,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5872,-122.39,0,"1730 46th Avenue Southwest, Seattle, WA 98116, United States of America",47.58719155,-122.39004021387092,,1730,46th Avenue Southwest,98116,West Seattle,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5322,-121.88,5.104749020434062,"34515 Cottonwood Drive SE, Snoqualmie, WA 98065, United States of America",47.532235,-121.880044,,34515,Cottonwood Drive SE,98065,,Snoqualmie,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
