date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,year_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,year,month,day
2015-04-14,470000.0,4,3.0,2380,5125.0,1.5,0,0,4,7,700,1925,0,98126,47.5384,-122.376,1410,5375,Seattle,2015,4,14
2014-06-13,589000.0,4,3.0,2440,9600.0,2.0,0,0,5,7,0,1961,0,98034,47.7044,-122.2,2290,9600,Kirkland,2014,6,13
2014-07-23,163500.0,2,1.5,1050,3419.0,2.0,0,0,3,7,0,1996,0,98038,47.3848,-122.039,1050,3417,Maple Valley,2014,7,23
2014-09-05,835000.0,4,2.75,3130,13412.0,2.0,0,0,3,9,990,1993,0,98052,47.6993,-122.102,2260,9984,Redmond,2014,9,5
2014-11-21,1095000.0,5,3.0,4090,12850.0,1.0,0,2,4,10,2000,1986,0,98033,47.6627,-122.188,2540,10270,Kirkland,2014,11,21
2015-04-15,269000.0,4,1.75,1490,10000.0,1.0,0,0,4,8,390,1969,0,98023,47.3099,-122.379,2190,8910,Federal Way,2015,4,15
2014-05-05,560000.0,3,2.5,1900,8744.0,2.0,0,0,3,8,0,1987,0,98074,47.62,-122.043,2030,8744,Sammamish,2014,5,5
2015-04-18,615000.0,4,1.0,1330,2400.0,1.5,0,0,4,6,0,1901,0,98103,47.65,-122.34,1330,4400,Seattle,2015,4,18
2014-12-05,585188.0,3,2.25,2230,10026.0,1.0,0,0,3,8,800,1975,0,98052,47.6647,-122.153,2230,9340,Redmond,2014,12,5
2014-08-18,305000.0,3,1.75,1650,9480.0,1.0,0,0,3,7,430,1977,0,98034,47.726000000000006,-122.191,1540,8400,Kirkland,2014,8,18
2014-11-05,166950.0,3,1.0,1190,8820.0,1.0,0,0,3,6,0,1959,0,98058,47.4616,-122.184,1230,7980,Renton,2014,11,5
2014-09-12,799000.0,3,2.5,2140,9897.0,1.0,0,0,4,8,0,1959,0,98040,47.5505,-122.219,2680,10083,Mercer Island,2014,9,12
2014-06-25,400000.0,3,2.5,2180,7508.0,1.0,0,0,4,7,760,1962,0,98133,47.7606,-122.336,1900,7818,Seattle,2014,6,25
2014-12-01,230000.0,3,1.0,1060,10228.0,1.0,0,0,3,7,0,1948,0,98155,47.7481,-122.3,1570,10228,Shoreline,2014,12,1
2014-05-15,256883.0,3,2.5,1690,5025.0,2.0,0,0,3,8,0,2003,0,98023,47.2779,-122.347,2550,5001,Federal Way,2014,5,15
2014-11-11,423000.0,4,2.0,1970,6480.0,1.5,0,0,5,7,840,1920,0,98108,47.5511,-122.312,1500,6480,Seattle,2014,11,11
2014-07-23,465000.0,3,2.5,2150,4084.0,2.0,0,0,3,8,0,2007,0,98126,47.5488,-122.372,1750,2385,Seattle,2014,7,23
2015-01-13,440000.0,3,2.5,1910,66211.0,2.0,0,0,3,7,0,1997,0,98024,47.5385,-121.911,2330,67268,Fall City,2015,1,13
2014-10-14,385000.0,3,1.75,1350,155073.0,1.0,0,0,4,7,0,1969,0,98038,47.4058,-121.994,1560,50965,Maple Valley,2014,10,14
2015-03-11,210000.0,3,1.0,860,11725.0,1.0,0,0,4,6,0,1943,0,98056,47.5093,-122.184,1300,9514,Newcastle,2015,3,11
2014-11-12,297000.0,3,2.5,1940,14952.0,2.0,0,0,3,8,0,1994,0,98042,47.3777,-122.165,2030,10450,Covington,2014,11,12
2014-07-16,470000.0,3,1.0,1010,5000.0,1.0,0,0,3,7,0,1952,0,98107,47.675,-122.394,1680,5000,Seattle,2014,7,16
2014-08-04,226500.0,3,1.5,1300,7370.0,1.0,0,0,4,7,400,1976,0,98023,47.3025,-122.37,1430,7500,Federal Way,2014,8,4
2015-03-03,274250.0,3,1.0,910,8450.0,1.0,0,0,4,6,0,1962,0,98059,47.4787,-122.158,1400,8040,Renton,2015,3,3
2014-08-04,840000.0,4,1.75,2480,11010.0,1.0,0,0,4,9,850,1966,0,98040,47.5378,-122.219,2770,10744,Mercer Island,2014,8,4
2014-09-19,677900.0,3,2.5,2440,4587.0,2.0,0,0,3,8,0,2010,0,98052,47.7073,-122.114,2750,4587,Redmond,2014,9,19
2015-02-05,425000.0,3,1.0,1010,5864.0,1.0,0,0,3,7,0,1915,0,98116,47.5733,-122.381,1290,5000,Seattle,2015,2,5
2014-11-23,180250.0,2,0.75,900,9600.0,1.0,0,0,3,6,0,1941,0,98166,47.4604,-122.339,1250,14280,Normandy Park,2014,11,23
2014-07-17,464000.0,6,3.0,2300,3404.0,2.0,0,0,3,7,700,1920,1994,98133,47.7067,-122.343,1560,1312,Seattle,2014,7,17
2015-04-22,320000.0,4,2.25,1550,7579.0,2.0,0,0,3,8,0,1993,0,98038,47.354,-122.047,1630,6397,Maple Valley,2015,4,22
2014-07-17,625504.0,3,2.25,1270,1566.0,2.0,0,0,3,8,210,2014,0,98105,47.6647,-122.284,1160,1327,Seattle,2014,7,17
2014-05-15,592500.0,4,2.5,2240,12032.0,1.0,0,0,3,9,0,1983,0,98074,47.6143,-122.017,2520,12368,Sammamish,2014,5,15
2015-01-14,465000.0,3,2.5,2714,17936.0,2.0,0,0,3,9,0,2005,0,98001,47.3185,-122.275,2590,18386,Auburn,2015,1,14
2014-05-27,477000.0,4,2.75,1720,6270.0,2.0,0,0,3,8,0,1978,0,98118,47.5458,-122.268,2130,8700,Seattle,2014,5,27
2015-01-15,280000.0,2,1.0,850,16400.0,1.0,0,0,3,6,0,1923,0,98168,47.4889,-122.299,1100,14459,Burien,2015,1,15
2015-02-21,1505000.0,5,3.0,3300,33474.0,1.0,0,3,3,9,1430,1957,1991,98040,47.5673,-122.21,3836,20953,Mercer Island,2015,2,21
2014-07-03,445838.0,3,2.5,2250,5692.0,2.0,0,0,3,8,0,2000,0,98146,47.5133,-122.379,1320,5390,Seattle,2014,7,3
2014-08-28,1072000.0,2,2.25,3900,14864.0,1.0,0,3,3,8,1950,1947,0,98144,47.5884,-122.291,2580,5184,Seattle,2014,8,28
2014-10-23,467000.0,2,1.5,1320,10800.0,1.0,0,0,4,8,0,1947,0,98177,47.7145,-122.367,2120,12040,Seattle,2014,10,23
2014-08-22,686000.0,4,2.5,2760,6440.0,2.0,0,0,3,10,0,1999,0,98075,47.5836,-122.026,3070,8127,Sammamish,2014,8,22
2014-06-05,279950.0,3,2.0,1750,9750.0,1.0,0,0,3,7,400,1961,0,98198,47.398,-122.299,1900,10125,Des Moines,2014,6,5
2014-09-04,527000.0,4,2.25,2330,19436.0,2.0,0,0,3,8,0,1987,0,98011,47.7663,-122.215,1910,10055,Bothell,2014,9,4
2014-09-18,325000.0,3,2.25,2220,16020.0,1.0,0,0,4,8,440,1966,0,98030,47.3758,-122.217,2080,9583,Kent,2014,9,18
2014-09-03,328000.0,3,2.25,2020,8379.0,2.0,0,0,3,7,0,1994,0,98038,47.3828,-122.023,2020,8031,Maple Valley,2014,9,3
2014-06-04,390000.0,3,2.25,1250,7500.0,1.0,0,0,5,7,0,1942,0,98146,47.5123,-122.373,1280,7392,Seattle,2014,6,4
2015-03-09,479950.0,2,2.0,1510,6516.0,1.0,0,0,3,8,0,2005,0,98053,47.7076,-122.013,1640,6009,Union Hill-Novelty Hill,2015,3,9
2014-05-29,264950.0,4,2.25,1720,9753.0,1.0,0,0,4,7,600,1978,0,98023,47.2922,-122.371,1510,9753,Federal Way,2014,5,29
2015-01-15,235000.0,3,1.0,1430,15246.0,1.0,0,0,4,7,450,1961,0,98031,47.4075,-122.214,1960,13068,Kent,2015,1,15
2015-03-03,516500.0,3,2.5,1480,4729.0,2.0,0,0,3,7,0,2004,0,98053,47.6794,-122.034,2250,4729,Union Hill-Novelty Hill,2015,3,3
2015-04-13,655000.0,2,1.75,1450,15798.0,2.0,1,4,3,7,220,1915,1978,98166,47.4497,-122.375,2030,13193,Normandy Park,2015,4,13
2014-06-16,500000.0,4,2.75,2280,15347.0,1.0,0,0,5,7,0,1960,0,98059,47.5218,-122.164,2280,15347,Renton,2014,6,16
2014-11-21,315000.0,6,2.75,2940,7350.0,1.0,0,0,3,8,1160,1978,0,98023,47.3103,-122.339,2120,8236,Federal Way,2014,11,21
2014-11-20,213000.0,2,1.0,1000,10200.0,1.0,0,0,3,6,0,1961,0,98024,47.5687,-121.899,1150,13702,Fall City,2014,11,20
2014-09-02,475000.0,3,1.5,2480,5280.0,1.5,0,0,5,7,860,1947,0,98108,47.5575,-122.303,2090,4800,Seattle,2014,9,2
2014-06-10,1025000.0,5,4.0,3760,28040.0,2.0,0,0,3,10,0,1983,0,98033,47.6489,-122.183,3430,35096,Kirkland,2014,6,10
2015-04-09,416000.0,3,2.0,2220,94300.0,1.0,0,0,5,7,580,1976,0,98010,47.3459,-121.95,2070,80100,Black Diamond,2015,4,9
2015-03-20,410000.0,4,1.0,1970,4740.0,1.5,0,0,3,7,300,1904,2005,98122,47.6136,-122.303,1510,4740,Seattle,2015,3,20
2014-07-01,800000.0,3,3.5,3830,221284.0,2.0,0,0,3,10,300,1993,0,98077,47.7641,-122.023,2920,148539,Woodinville,2014,7,1
2014-05-29,472000.0,6,2.5,4410,14034.0,1.0,0,2,4,9,2060,1965,0,98003,47.3376,-122.324,2600,13988,Federal Way,2014,5,29
2014-12-08,225000.0,3,1.75,1430,8505.0,1.0,0,0,4,7,0,1968,0,98003,47.3173,-122.319,1190,8640,Federal Way,2014,12,8
2014-10-01,210000.0,2,1.0,830,6000.0,1.0,0,0,3,6,0,1940,0,98126,47.5308,-122.376,830,4960,Seattle,2014,10,1
2015-01-27,455000.0,2,1.0,1430,5000.0,1.5,0,0,2,7,0,1925,0,98115,47.6727,-122.299,1450,3750,Seattle,2015,1,27
2015-04-27,225000.0,3,1.0,1300,8316.0,1.0,0,0,4,6,0,1954,0,98002,47.3221,-122.216,1260,8316,Auburn,2015,4,27
2014-08-26,480000.0,2,1.0,1030,3060.0,1.0,0,2,4,7,240,1918,0,98103,47.6779,-122.353,1390,3060,Seattle,2014,8,26
2015-02-12,363000.0,3,2.5,2740,11872.0,2.0,0,0,3,9,0,1990,0,98023,47.3076,-122.395,2570,10377,Federal Way,2015,2,12
2014-09-29,2400000.0,4,2.5,3650,8354.0,1.0,1,4,3,9,1820,2000,0,98074,47.6338,-122.072,3120,18841,Sammamish,2014,9,29
2015-02-26,181000.0,2,1.5,720,5120.0,1.0,0,0,3,6,0,1954,0,98106,47.5218,-122.357,1150,2566,Seattle,2015,2,26
2015-03-14,250000.0,4,2.0,2010,7312.0,1.0,0,0,4,7,0,1976,0,98002,47.2785,-122.213,2010,7650,Auburn,2015,3,14
2015-04-22,481000.0,3,1.75,1560,3000.0,1.0,0,0,4,6,790,1918,0,98103,47.6846,-122.345,1390,3000,Seattle,2015,4,22
2014-09-23,260000.0,3,2.0,1810,7209.0,1.0,0,0,4,7,570,1978,0,98032,47.3656,-122.278,1750,7209,Auburn,2014,9,23
2014-05-13,455000.0,4,2.5,3360,7685.0,2.0,0,0,3,9,0,2001,0,98058,47.4369,-122.111,3060,6567,Renton,2014,5,13
2015-04-01,415000.0,3,2.25,1510,36224.0,2.0,0,0,3,8,0,1991,0,98045,47.4616,-121.711,1730,36224,North Bend,2015,4,1
2015-04-21,349500.0,3,1.0,1400,3538.0,1.0,0,0,3,7,600,1953,0,98118,47.5405,-122.27,1620,6331,Seattle,2015,4,21
2014-09-29,245000.0,3,2.5,1730,7442.0,2.0,0,0,3,7,0,1987,0,98030,47.3507,-122.178,1630,6458,Kent,2014,9,29
2014-05-19,592500.0,2,2.0,1420,9191.0,1.5,0,2,5,7,0,1928,0,98115,47.6979,-122.32,1420,6816,Seattle,2014,5,19
2014-10-20,385000.0,4,1.75,2360,7620.0,1.0,0,0,4,7,1180,1955,0,98106,47.5278,-122.345,1910,7620,Seattle,2014,10,20
2015-02-11,315000.0,3,1.75,1580,11455.0,1.0,0,0,4,7,380,1974,0,98059,47.4756,-122.147,1550,10650,Renton,2015,2,11
2014-11-24,255000.0,3,1.0,1230,10170.0,1.0,0,0,3,7,0,1979,0,98045,47.4437,-121.772,1380,10098,North Bend,2014,11,24
2014-08-29,693000.0,4,2.5,2460,4425.0,2.0,0,0,3,8,0,2006,0,98052,47.7048,-122.109,2990,5659,Redmond,2014,8,29
2014-12-02,780000.0,3,1.0,1660,4400.0,1.5,0,0,3,8,200,1911,0,98112,47.6362,-122.302,1660,4400,Seattle,2014,12,2
2014-10-24,237000.0,3,1.75,1270,8470.0,1.0,0,0,4,7,0,1960,0,98198,47.4207,-122.29,1600,8470,Des Moines,2014,10,24
2014-12-16,525000.0,3,2.25,2100,40510.0,2.0,0,0,3,10,780,1979,0,98074,47.6154,-122.047,2380,33450,Sammamish,2014,12,16
2015-04-28,425000.0,2,1.0,770,5040.0,1.0,0,0,3,5,0,1930,0,98144,47.5964,-122.299,1330,2580,Seattle,2015,4,28
2014-10-27,369900.0,1,0.75,760,10079.0,1.0,1,4,5,5,0,1936,0,98070,47.4683,-122.438,1230,14267,Vashon,2014,10,27
2014-05-19,290000.0,4,2.5,1700,7280.0,2.0,0,0,4,7,0,1988,0,98031,47.4045,-122.171,1950,7475,Kent,2014,5,19
2014-09-29,285000.0,3,1.0,1120,10701.0,1.0,0,0,3,7,0,1954,0,98106,47.5544,-122.358,1130,6350,Seattle,2014,9,29
2014-08-14,415000.0,2,1.0,1070,4500.0,1.0,0,0,3,7,0,1937,0,98115,47.6802,-122.29,1320,4465,Seattle,2014,8,14
2015-04-09,272500.0,3,2.5,2070,9900.0,1.0,0,0,3,8,650,1979,0,98023,47.2988,-122.371,2070,8250,Federal Way,2015,4,9
2015-05-04,2900000.0,4,3.25,5050,20100.0,1.5,0,2,3,11,300,1982,2008,98004,47.6312,-122.223,3890,20060,Bellevue,2015,5,4
2014-10-07,1365000.0,4,4.75,5310,57346.0,2.0,0,0,4,11,0,1989,0,98077,47.7285,-122.042,4180,47443,Woodinville,2014,10,7
2015-05-01,436000.0,2,1.0,1040,7538.0,1.0,0,0,4,7,0,1939,0,98133,47.7107,-122.352,1440,7530,Seattle,2015,5,1
2014-10-17,210000.0,3,1.0,1700,11390.0,1.0,0,0,4,7,0,1967,0,98003,47.3271,-122.323,1350,8164,Federal Way,2014,10,17
2014-09-25,236000.0,3,1.0,1300,5898.0,1.0,0,0,3,7,0,1961,0,98178,47.5053,-122.255,1320,7619,Seattle,2014,9,25
2014-11-24,331000.0,3,1.75,1080,1306.0,1.0,0,0,3,7,500,1954,2003,98199,47.6601,-122.4,1440,2225,Seattle,2014,11,24
2015-03-20,365000.0,3,2.5,2653,4510.0,2.0,0,0,3,8,0,2006,0,98031,47.4145,-122.166,2653,4927,Kent,2015,3,20
2015-01-27,450000.0,3,2.0,2290,16258.0,1.0,0,0,5,8,0,1960,0,98058,47.4672,-122.165,1660,10530,Renton,2015,1,27
2014-11-13,770000.0,4,2.75,3820,26300.0,2.0,0,0,3,9,970,2014,0,98028,47.7618,-122.261,1860,12136,Kenmore,2014,11,13
2015-05-05,455000.0,4,2.5,2210,49375.0,1.0,0,0,3,8,0,1997,0,98038,47.3828,-122.071,2670,49385,Maple Valley,2015,5,5
2015-05-05,405000.0,3,1.75,2390,6000.0,1.0,0,0,3,6,1150,1908,0,98118,47.5362,-122.268,2020,6000,Seattle,2015,5,5
2014-07-03,304900.0,4,1.75,2600,11325.0,1.0,0,0,4,7,990,1969,0,98031,47.3954,-122.206,1720,11088,Kent,2014,7,3
2015-02-27,170000.0,2,1.0,860,5265.0,1.0,0,0,3,6,0,1931,0,98178,47.5048,-122.272,1650,8775,Seattle,2015,2,27
2015-05-13,2050000.0,5,3.0,3830,8480.0,2.0,0,1,5,9,1200,1905,1994,98122,47.6166,-122.287,3050,7556,Seattle,2015,5,13
2014-06-30,780000.0,4,2.5,3500,7048.0,2.0,0,0,3,9,0,2005,0,98053,47.6811,-122.025,3920,7864,Union Hill-Novelty Hill,2014,6,30
2015-04-10,330000.0,3,3.0,2420,13959.0,1.0,0,0,4,8,680,1988,0,98028,47.7486,-122.23,2570,13300,Kenmore,2015,4,10
2014-09-05,370000.0,4,2.5,2720,8666.0,2.0,0,0,3,9,0,1992,0,98030,47.3846,-122.169,2410,8100,Kent,2014,9,5
2014-10-17,467000.0,5,2.25,2500,13500.0,1.0,0,0,3,7,650,1979,0,98072,47.7564,-122.144,2300,9750,Woodinville,2014,10,17
2015-02-09,405000.0,3,1.75,1670,6720.0,1.0,0,0,3,7,530,1980,0,98034,47.7198,-122.193,1670,7320,Kirkland,2015,2,9
2014-07-02,675000.0,5,2.25,2900,10300.0,1.0,0,0,3,8,1450,1985,0,98006,47.5461,-122.151,2310,10300,Bellevue,2014,7,2
2014-08-12,500000.0,2,1.0,1640,14100.0,1.0,0,0,4,7,500,1954,0,98006,47.5712,-122.143,1520,13527,Bellevue,2014,8,12
2014-07-23,389999.0,4,2.5,1890,15770.0,2.0,0,0,4,7,0,1968,0,98166,47.4281,-122.343,2410,15256,Normandy Park,2014,7,23
2015-02-24,630000.0,4,1.75,2950,9025.0,1.0,0,2,4,8,1170,1975,0,98034,47.7128,-122.223,2120,9600,Kirkland,2015,2,24
2014-10-22,360000.0,4,2.5,2160,9528.0,2.0,0,0,3,9,0,1992,0,98001,47.3341,-122.255,2280,9937,Auburn,2014,10,22
2014-10-02,580000.0,4,3.0,3280,11060.0,2.0,0,0,3,8,1010,1986,0,98056,47.5399,-122.181,2320,11004,Newcastle,2014,10,2
2014-07-09,550000.0,3,2.0,1970,4166.0,2.0,0,3,5,8,700,1929,0,98126,47.5717,-122.375,2390,4166,Seattle,2014,7,9
2014-07-10,879000.0,4,2.5,3360,22111.0,2.0,0,0,3,10,0,1994,0,98075,47.5951,-122.017,3150,11374,Sammamish,2014,7,10
2014-08-22,265000.0,3,2.0,1320,8959.0,1.0,0,0,3,7,0,1993,0,98042,47.3536,-122.144,1740,7316,Covington,2014,8,22
2015-03-04,446500.0,3,2.5,2650,7286.0,2.0,0,0,3,8,0,1990,0,98059,47.5084,-122.154,2400,7220,Renton,2015,3,4
2014-06-02,404000.0,3,1.5,2030,8880.0,1.0,0,0,3,7,700,1963,0,98108,47.5586,-122.311,2140,5592,Seattle,2014,6,2
2014-05-29,267500.0,3,1.75,1590,11914.0,1.0,0,2,3,7,500,1957,0,98188,47.4427,-122.274,1630,9052,Seatac,2014,5,29
2014-06-24,3075000.0,4,5.0,4550,18641.0,1.0,1,4,3,10,1950,2002,0,98074,47.6053,-122.077,4550,19508,Sammamish,2014,6,24
2014-08-11,335000.0,3,2.5,2440,7632.0,2.0,0,0,3,8,0,1998,0,98003,47.3494,-122.301,2510,7903,Federal Way,2014,8,11
2014-06-19,576000.0,3,2.5,1940,9000.0,1.0,0,0,4,7,970,1948,0,98117,47.6933,-122.393,2190,7310,Seattle,2014,6,19
2015-04-01,208633.0,3,2.5,2040,3810.0,2.0,0,0,3,8,0,2006,0,98038,47.3537,-122.0,2370,4590,Maple Valley,2015,4,1
2015-01-15,315000.0,3,2.25,2200,8750.0,1.0,0,0,4,7,1080,1964,0,98166,47.476000000000006,-122.337,1460,10139,Normandy Park,2015,1,15
2015-02-17,725000.0,3,1.75,1920,3300.0,1.0,0,0,4,8,960,1913,0,98112,47.6239,-122.298,1740,4000,Seattle,2015,2,17
2015-04-03,550000.0,4,2.75,1800,7750.0,1.0,0,0,4,8,400,1965,0,98177,47.7776,-122.384,1800,8275,Seattle,2015,4,3
2014-06-12,610750.0,4,2.25,2180,7297.0,2.0,0,0,3,8,0,1984,0,98074,47.6459,-122.058,2250,9781,Sammamish,2014,6,12
2015-02-28,550700.0,2,1.0,1010,5000.0,1.5,0,0,4,6,0,1908,0,98105,47.6692,-122.297,1460,5000,Seattle,2015,2,28
2015-01-08,665000.0,4,2.75,3320,10574.0,2.0,0,0,5,8,1100,1960,0,98056,47.5376,-122.18,2720,8330,Newcastle,2015,1,8
2015-02-09,834000.0,4,2.5,2370,4000.0,1.5,0,2,5,8,390,1928,0,98144,47.601000000000006,-122.294,2440,5750,Seattle,2015,2,9
2014-10-23,201000.0,5,1.75,1660,78408.0,1.5,0,0,3,6,0,1915,0,98065,47.529,-121.837,1660,78408,Snoqualmie,2014,10,23
2014-05-02,2384000.0,5,2.5,3650,9050.0,2.0,0,4,5,10,280,1921,0,98119,47.6345,-122.367,2880,5400,Seattle,2014,5,2
2014-06-18,1384000.0,4,3.25,4290,12103.0,1.0,0,3,3,11,1600,1997,0,98006,47.5503,-122.102,3860,11244,Bellevue,2014,6,18
2014-12-09,1400000.0,4,3.25,4290,12103.0,1.0,0,3,3,11,1600,1997,0,98006,47.5503,-122.102,3860,11244,Bellevue,2014,12,9
2014-11-05,305000.0,4,2.25,1950,7700.0,1.0,0,0,3,8,600,1979,0,98058,47.4441,-122.125,2150,7350,Renton,2014,11,5
2015-04-08,487000.0,3,2.0,2590,14052.0,1.0,0,0,5,8,870,1948,0,98133,47.7357,-122.333,1570,8162,Seattle,2015,4,8
2015-05-11,390000.0,3,2.5,1930,64904.0,1.0,0,0,4,8,0,1988,0,98042,47.346,-122.157,2350,57500,Covington,2015,5,11
2014-07-23,548000.0,2,1.0,1470,3864.0,1.0,0,0,4,7,300,1916,0,98103,47.6638,-122.345,1570,3864,Seattle,2014,7,23
2014-11-22,268750.0,4,1.0,800,8775.0,1.0,0,0,3,6,0,1943,0,98166,47.48,-122.336,1310,8775,Normandy Park,2014,11,22
2014-05-13,819900.0,5,2.75,3150,7119.0,2.0,0,0,3,9,0,2013,0,98052,47.6759,-122.151,1560,8384,Redmond,2014,5,13
2014-10-23,520000.0,3,2.25,2030,16200.0,2.0,0,0,3,8,0,1984,0,98027,47.5162,-122.057,2660,17958,Issaquah,2014,10,23
2014-07-21,230000.0,3,2.0,1450,11204.0,1.0,0,0,3,7,0,2003,0,98001,47.2639,-122.252,1520,9518,Auburn,2014,7,21
2015-02-02,240000.0,3,1.75,1510,10248.0,1.0,0,0,3,7,0,1969,0,98023,47.2929,-122.371,1510,9753,Federal Way,2015,2,2
2014-09-05,232000.0,2,1.0,1240,12092.0,1.0,0,0,3,6,280,1922,1984,98146,47.4957,-122.352,1820,7460,Seattle,2014,9,5
2015-03-11,240500.0,2,1.0,1240,12092.0,1.0,0,0,3,6,280,1922,1984,98146,47.4957,-122.352,1820,7460,Seattle,2015,3,11
2014-10-27,274975.0,3,2.5,3030,45004.0,2.0,0,0,3,9,0,1987,0,98077,47.7721,-122.093,3080,35781,Woodinville,2014,10,27
2014-09-05,740000.0,4,2.0,2050,4400.0,1.5,0,0,4,9,0,1922,0,98102,47.644,-122.319,2320,5500,Seattle,2014,9,5
2015-04-28,186375.0,3,1.0,1000,7636.0,1.0,0,0,2,7,0,1952,0,98166,47.472,-122.344,1150,7600,Normandy Park,2015,4,28
2014-07-25,790000.0,3,2.25,2370,10289.0,1.0,0,0,4,9,780,1977,0,98005,47.592,-122.166,2500,10004,Bellevue,2014,7,25
2014-09-16,880000.0,4,3.5,2800,6750.0,2.0,0,0,3,9,910,1951,2002,98105,47.669,-122.275,2370,6120,Seattle,2014,9,16
2015-04-16,279000.0,6,1.75,2240,11180.0,2.0,0,0,4,7,0,1955,0,98198,47.42,-122.323,1590,7955,Des Moines,2015,4,16
2014-07-29,295000.0,3,2.0,1810,10530.0,1.0,0,2,3,8,0,1991,0,98022,47.1913,-122.012,1910,10450,Enumclaw,2014,7,29
2015-04-08,640000.0,2,1.0,1070,5000.0,1.0,0,0,3,7,0,1924,0,98103,47.6666,-122.331,1710,5000,Seattle,2015,4,8
2014-07-03,940000.0,4,2.0,2490,9525.0,2.0,0,0,5,9,0,1968,0,98040,47.5639,-122.217,2770,9525,Mercer Island,2014,7,3
2014-10-07,260000.0,4,2.5,1960,5238.0,2.0,0,0,3,7,0,2003,0,98038,47.3483,-122.052,1800,5894,Maple Valley,2014,10,7
2014-06-02,559900.0,3,2.75,2930,5569.0,1.0,0,0,3,9,1070,2004,0,98072,47.7648,-122.164,2580,11045,Woodinville,2014,6,2
2014-07-22,791500.0,4,2.0,1510,3500.0,1.5,0,0,5,7,0,1911,0,98103,47.6794,-122.357,1820,3750,Seattle,2014,7,22
2014-08-26,265000.0,3,1.75,1420,8250.0,1.0,0,0,3,7,0,1954,0,98133,47.7535,-122.354,1740,8000,Seattle,2014,8,26
2015-05-01,245000.0,3,1.75,1740,11547.0,1.0,0,0,3,7,0,1954,0,98178,47.4945,-122.22,880,78408,Seattle,2015,5,1
2015-04-24,485000.0,4,1.75,2560,43995.0,2.0,0,0,4,7,0,1962,0,98052,47.6945,-122.093,2560,14764,Redmond,2015,4,24
2014-11-06,684000.0,4,3.5,3040,8414.0,2.0,0,0,3,9,620,2010,0,98059,47.5222,-122.157,3470,8066,Renton,2014,11,6
2014-09-09,425000.0,3,1.75,2500,6840.0,1.0,0,0,3,8,1200,1957,0,98125,47.7222,-122.32,1580,8691,Seattle,2014,9,9
2014-10-17,309600.0,4,1.75,1275,20000.0,1.0,0,0,4,6,0,1991,0,98070,47.3796,-122.49,1660,20000,Vashon,2014,10,17
2014-07-18,552250.0,4,2.5,2580,5823.0,2.0,0,0,3,8,0,2002,0,98065,47.5374,-121.875,2380,5823,Snoqualmie,2014,7,18
2014-07-23,165000.0,4,1.0,1000,7134.0,1.0,0,0,3,6,0,1943,0,98178,47.4897,-122.24,1020,7138,Seattle,2014,7,23
2014-12-29,239900.0,4,1.0,1000,7134.0,1.0,0,0,3,6,0,1943,0,98178,47.4897,-122.24,1020,7138,Seattle,2014,12,29
2014-12-05,320000.0,2,1.0,1070,32633.0,1.0,0,0,4,6,0,1930,0,98059,47.4716,-122.078,1360,32156,Renton,2014,12,5
2014-10-21,206600.0,3,2.0,1390,13464.0,1.0,0,0,4,7,0,1987,0,98030,47.3581,-122.173,1720,12080,Kent,2014,10,21
2015-04-16,387000.0,4,1.75,2500,7690.0,1.0,0,0,3,7,1250,1973,0,98155,47.7713,-122.307,2040,8646,Shoreline,2015,4,16
2014-06-04,299000.0,1,0.75,560,12120.0,1.0,0,0,3,4,0,1967,0,98014,47.675,-121.854,1300,19207,Carnation,2014,6,4
2014-09-22,855000.0,4,2.75,2270,10460.0,2.0,0,0,3,9,0,1965,0,98040,47.5603,-122.222,2610,10180,Mercer Island,2014,9,22
2015-01-26,315000.0,3,1.0,1900,14400.0,1.0,0,0,4,7,600,1954,0,98166,47.4147,-122.337,1940,14400,Normandy Park,2015,1,26
2014-12-03,437500.0,2,1.0,990,3120.0,1.0,0,2,5,7,200,1907,0,98103,47.68,-122.353,1930,3120,Seattle,2014,12,3
2015-03-24,252000.0,4,1.5,1550,19800.0,1.0,0,0,4,7,500,1969,0,98001,47.3117,-122.27,1640,22654,Auburn,2015,3,24
2014-06-04,375000.0,4,1.75,2200,7475.0,1.0,0,0,5,7,1100,1955,0,98118,47.543,-122.28,1600,5766,Seattle,2014,6,4
2014-08-06,300000.0,4,2.5,1910,4862.0,2.0,0,0,3,7,0,2005,0,98038,47.3607,-122.034,2010,5091,Maple Valley,2014,8,6
2014-10-06,420000.0,4,1.0,1750,9600.0,1.5,0,0,4,7,0,1954,0,98006,47.5759,-122.137,1750,10530,Bellevue,2014,10,6
2014-05-05,900000.0,3,1.0,1330,77972.0,1.0,0,0,3,7,0,1928,1954,98033,47.6891,-122.159,1340,17689,Kirkland,2014,5,5
2014-08-05,679900.0,3,2.5,2440,5750.0,2.0,0,2,3,9,460,2000,0,98116,47.565,-122.381,1520,5750,Seattle,2014,8,5
2014-06-05,463000.0,3,2.5,1640,29970.0,2.0,0,0,3,7,0,1992,0,98053,47.6359,-121.974,1580,28399,Union Hill-Novelty Hill,2014,6,5
2014-08-28,380000.0,5,2.5,2760,11340.0,2.0,0,0,4,9,0,1978,0,98059,47.4769,-122.141,2470,11340,Renton,2014,8,28
